"","mature_mirna_id","target_symbol"
"41954","hsa-miR-182-5p","DDB1"
"41955","hsa-miR-182-5p","DDHD2"
"41957","hsa-miR-182-5p","DDIAS"
"41958","hsa-miR-182-5p","DDIT3"
"41959","hsa-miR-182-5p","DDR2"
"41961","hsa-miR-182-5p","DDX17"
"41962","hsa-miR-182-5p","DDX24"
"41965","hsa-miR-182-5p","DDX50"
"41966","hsa-miR-182-5p","DDX52"
"41967","hsa-miR-182-5p","DDX55"
"41968","hsa-miR-182-5p","DDX60"
"41969","hsa-miR-182-5p","DECR1"
"41970","hsa-miR-182-5p","DEFA5"
"41972","hsa-miR-182-5p","DEFB109P1B"
"41973","hsa-miR-182-5p","DEFB118"
"41976","hsa-miR-182-5p","DENND1C"
"41977","hsa-miR-182-5p","DENND4A"
"41978","hsa-miR-182-5p","DENND4C"
"41979","hsa-miR-182-5p","DEPDC7"
"41981","hsa-miR-182-5p","DERL2"
"41983","hsa-miR-182-5p","DESI2"
"41984","hsa-miR-182-5p","DFFA"
"41985","hsa-miR-182-5p","DFFB"
"41988","hsa-miR-182-5p","DGKK"
"41990","hsa-miR-182-5p","DHCR7"
"41991","hsa-miR-182-5p","DHFR2"
"41992","hsa-miR-182-5p","DHPS"
"41993","hsa-miR-182-5p","DHRS2"
"41994","hsa-miR-182-5p","DHTKD1"
"41995","hsa-miR-182-5p","DHX15"
"41996","hsa-miR-182-5p","DHX29"
"41997","hsa-miR-182-5p","DHX9"
"42000","hsa-miR-182-5p","DIPK1A"
"42001","hsa-miR-182-5p","DIS3"
"42003","hsa-miR-182-5p","DKC1"
"42004","hsa-miR-182-5p","DLD"
"42005","hsa-miR-182-5p","DLEC1"
"42007","hsa-miR-182-5p","DLG1"
"42008","hsa-miR-182-5p","DLGAP5"
"42009","hsa-miR-182-5p","DMBT1"
"42010","hsa-miR-182-5p","DMWD"
"42011","hsa-miR-182-5p","DNA2"
"42012","hsa-miR-182-5p","DNAAF1"
"42013","hsa-miR-182-5p","DNAAF4"
"42014","hsa-miR-182-5p","DNAH14"
"42016","hsa-miR-182-5p","DNAH3"
"42019","hsa-miR-182-5p","DNAJA1"
"42020","hsa-miR-182-5p","DNAJB1"
"42021","hsa-miR-182-5p","DNAJB13"
"42022","hsa-miR-182-5p","DNAJB14"
"42023","hsa-miR-182-5p","DNAJB6"
"42024","hsa-miR-182-5p","DNAJC16"
"42025","hsa-miR-182-5p","DNAJC21"
"42030","hsa-miR-182-5p","DNAJC5G"
"42031","hsa-miR-182-5p","DNAJC9"
"42032","hsa-miR-182-5p","DNM2"
"42033","hsa-miR-182-5p","DNM3"
"42034","hsa-miR-182-5p","DNMT1"
"42035","hsa-miR-182-5p","DNMT3B"
"42036","hsa-miR-182-5p","DOC2B"
"42037","hsa-miR-182-5p","DOCK11"
"42038","hsa-miR-182-5p","DOCK7"
"42041","hsa-miR-182-5p","DPCD"
"42042","hsa-miR-182-5p","DPEP1"
"42044","hsa-miR-182-5p","DPP3"
"42045","hsa-miR-182-5p","DPP8"
"42046","hsa-miR-182-5p","DPP9"
"42047","hsa-miR-182-5p","DPPA5"
"42048","hsa-miR-182-5p","DSCR8"
"42050","hsa-miR-182-5p","DSN1"
"42051","hsa-miR-182-5p","DSP"
"42054","hsa-miR-182-5p","DTD2"
"42057","hsa-miR-182-5p","DTWD1"
"42058","hsa-miR-182-5p","DTX3"
"42060","hsa-miR-182-5p","DUSP18"
"42061","hsa-miR-182-5p","DUSP5"
"42063","hsa-miR-182-5p","DYNC2H1"
"42064","hsa-miR-182-5p","DYNC2LI1"
"42065","hsa-miR-182-5p","DZIP1"
"42066","hsa-miR-182-5p","E2F1"
"42068","hsa-miR-182-5p","E2F6"
"42069","hsa-miR-182-5p","E2F8"
"42070","hsa-miR-182-5p","EAF1"
"42072","hsa-miR-182-5p","EARS2"
"42074","hsa-miR-182-5p","EBLN2"
"42075","hsa-miR-182-5p","ECE2"
"42076","hsa-miR-182-5p","ECEL1"
"42077","hsa-miR-182-5p","ECHDC1"
"42078","hsa-miR-182-5p","ECHDC2"
"42079","hsa-miR-182-5p","ECPAS"
"42081","hsa-miR-182-5p","EDA2R"
"42082","hsa-miR-182-5p","EDN3"
"42084","hsa-miR-182-5p","EED"
"42085","hsa-miR-182-5p","EEF1A1"
"42086","hsa-miR-182-5p","EEF1AKMT2"
"42089","hsa-miR-182-5p","EEF2"
"42090","hsa-miR-182-5p","EFCAB7"
"42091","hsa-miR-182-5p","EFCC1"
"42092","hsa-miR-182-5p","EFEMP2"
"42093","hsa-miR-182-5p","EFNB1"
"42095","hsa-miR-182-5p","EFR3A"
"42096","hsa-miR-182-5p","EGFR"
"42098","hsa-miR-182-5p","EGR1"
"42099","hsa-miR-182-5p","EHBP1"
"42101","hsa-miR-182-5p","EIF2AK1"
"42102","hsa-miR-182-5p","EIF2AK3"
"42103","hsa-miR-182-5p","EIF2B2"
"42105","hsa-miR-182-5p","EIF3B"
"42106","hsa-miR-182-5p","EIF3C"
"42107","hsa-miR-182-5p","EIF3E"
"42108","hsa-miR-182-5p","EIF3L"
"42115","hsa-miR-182-5p","EIF4B"
"42116","hsa-miR-182-5p","EIF4E3"
"42118","hsa-miR-182-5p","EIF4G2"
"42121","hsa-miR-182-5p","EIF6"
"42122","hsa-miR-182-5p","ELF4"
"42123","hsa-miR-182-5p","ELK1"
"42124","hsa-miR-182-5p","ELK3"
"42125","hsa-miR-182-5p","ELK4"
"42127","hsa-miR-182-5p","ELMSAN1"
"42128","hsa-miR-182-5p","ELOF1"
"42129","hsa-miR-182-5p","ELOVL4"
"42135","hsa-miR-182-5p","EMC3"
"42138","hsa-miR-182-5p","ENC1"
"42140","hsa-miR-182-5p","ENHO"
"42141","hsa-miR-182-5p","ENOSF1"
"42142","hsa-miR-182-5p","ENPP2"
"42144","hsa-miR-182-5p","ENPP7"
"42145","hsa-miR-182-5p","ENTPD6"
"42146","hsa-miR-182-5p","ENTPD7"
"42147","hsa-miR-182-5p","ENTR1"
"42148","hsa-miR-182-5p","EPB41L3"
"42149","hsa-miR-182-5p","EPB42"
"42150","hsa-miR-182-5p","EPC1"
"42151","hsa-miR-182-5p","EPHX1"
"42152","hsa-miR-182-5p","EPN2"
"42153","hsa-miR-182-5p","EPS15"
"42156","hsa-miR-182-5p","ERCC3"
"42158","hsa-miR-182-5p","ERI1"
"42159","hsa-miR-182-5p","ERICH1"
"42160","hsa-miR-182-5p","ERICH5"
"42162","hsa-miR-182-5p","ERO1A"
"42163","hsa-miR-182-5p","ERRFI1"
"42164","hsa-miR-182-5p","ERVFRD-1"
"42165","hsa-miR-182-5p","ERVV-1"
"42166","hsa-miR-182-5p","ESF1"
"42167","hsa-miR-182-5p","ESM1"
"42168","hsa-miR-182-5p","ESPN"
"42169","hsa-miR-182-5p","ESPNL"
"42170","hsa-miR-182-5p","ESRRB"
"42173","hsa-miR-182-5p","ETAA1"
"42174","hsa-miR-182-5p","ETFA"
"42175","hsa-miR-182-5p","ETS1"
"42176","hsa-miR-182-5p","EXOC2"
"42178","hsa-miR-182-5p","EXOC5"
"42179","hsa-miR-182-5p","EXOC8"
"42180","hsa-miR-182-5p","EXOSC10"
"42181","hsa-miR-182-5p","EXOSC2"
"42182","hsa-miR-182-5p","EXOSC9"
"42186","hsa-miR-182-5p","EYA4"
"42187","hsa-miR-182-5p","F2"
"42191","hsa-miR-182-5p","FAHD2A"
"42192","hsa-miR-182-5p","FAM102B"
"42193","hsa-miR-182-5p","FAM104A"
"42197","hsa-miR-182-5p","FAM120A"
"42198","hsa-miR-182-5p","FAM122B"
"42203","hsa-miR-182-5p","FAM13B"
"42206","hsa-miR-182-5p","FAM161A"
"42207","hsa-miR-182-5p","FAM166A"
"42208","hsa-miR-182-5p","FAM166B"
"42209","hsa-miR-182-5p","FAM169A"
"42210","hsa-miR-182-5p","FAM171A2"
"42211","hsa-miR-182-5p","FAM172A"
"42212","hsa-miR-182-5p","FAM178B"
"42213","hsa-miR-182-5p","FAM186B"
"42214","hsa-miR-182-5p","FAM189A2"
"42215","hsa-miR-182-5p","FAM193A"
"42220","hsa-miR-182-5p","FAM20A"
"42222","hsa-miR-182-5p","FAM217B"
"42224","hsa-miR-182-5p","FAM234B"
"42225","hsa-miR-182-5p","FAM32A"
"42226","hsa-miR-182-5p","FAM43B"
"42228","hsa-miR-182-5p","FAM49A"
"42231","hsa-miR-182-5p","FAM71D"
"42232","hsa-miR-182-5p","FAM76B"
"42234","hsa-miR-182-5p","FAM83A"
"42237","hsa-miR-182-5p","FANCE"
"42238","hsa-miR-182-5p","FANCI"
"42239","hsa-miR-182-5p","FANCL"
"42240","hsa-miR-182-5p","FARSA"
"42241","hsa-miR-182-5p","FASN"
"42242","hsa-miR-182-5p","FAT1"
"42243","hsa-miR-182-5p","FBN2"
"42244","hsa-miR-182-5p","FBXL2"
"42246","hsa-miR-182-5p","FBXL7"
"42247","hsa-miR-182-5p","FBXO28"
"42248","hsa-miR-182-5p","FBXO3"
"42249","hsa-miR-182-5p","FBXO34"
"42252","hsa-miR-182-5p","FBXO45"
"42253","hsa-miR-182-5p","FBXO5"
"42254","hsa-miR-182-5p","FBXO7"
"42255","hsa-miR-182-5p","FBXO8"
"42258","hsa-miR-182-5p","FDFT1"
"42259","hsa-miR-182-5p","FDX2"
"42260","hsa-miR-182-5p","FERMT2"
"42261","hsa-miR-182-5p","FEV"
"42262","hsa-miR-182-5p","FEZ2"
"42263","hsa-miR-182-5p","FGD2"
"42265","hsa-miR-182-5p","FGF10"
"42266","hsa-miR-182-5p","FGF16"
"42267","hsa-miR-182-5p","FGF23"
"42269","hsa-miR-182-5p","FGFR1OP2"
"42270","hsa-miR-182-5p","FGG"
"42272","hsa-miR-182-5p","FGL1"
"42274","hsa-miR-182-5p","FH"
"42275","hsa-miR-182-5p","FHDC1"
"42276","hsa-miR-182-5p","FHOD3"
"42277","hsa-miR-182-5p","FIBIN"
"42278","hsa-miR-182-5p","FIG4"
"42279","hsa-miR-182-5p","FIGNL1"
"42281","hsa-miR-182-5p","FIP1L1"
"42282","hsa-miR-182-5p","FKBP14"
"42283","hsa-miR-182-5p","FKBP1A"
"42284","hsa-miR-182-5p","FKBP5"
"42286","hsa-miR-182-5p","FKBP7"
"42287","hsa-miR-182-5p","FKBP9"
"42288","hsa-miR-182-5p","FKTN"
"42291","hsa-miR-182-5p","FLRT3"
"42293","hsa-miR-182-5p","FLVCR1"
"42294","hsa-miR-182-5p","FMNL2"
"42297","hsa-miR-182-5p","FNDC7"
"42298","hsa-miR-182-5p","FNIP2"
"42300","hsa-miR-182-5p","FOCAD"
"42301","hsa-miR-182-5p","FOS"
"42303","hsa-miR-182-5p","FOXK1"
"42304","hsa-miR-182-5p","FOXM1"
"42306","hsa-miR-182-5p","FOXP1"
"42309","hsa-miR-182-5p","FOXR2"
"42310","hsa-miR-182-5p","FOXS1"
"42312","hsa-miR-182-5p","FREM2"
"42313","hsa-miR-182-5p","FRG1BP"
"42315","hsa-miR-182-5p","FRMPD3"
"42316","hsa-miR-182-5p","FSCN3"
"42319","hsa-miR-182-5p","FSTL5"
"42320","hsa-miR-182-5p","FTCD"
"42325","hsa-miR-182-5p","FUBP1"
"42327","hsa-miR-182-5p","FUS"
"42328","hsa-miR-182-5p","FUT5"
"42329","hsa-miR-182-5p","FUT8"
"42331","hsa-miR-182-5p","FXYD1"
"42334","hsa-miR-182-5p","FZD2"
"42335","hsa-miR-182-5p","FZD6"
"42336","hsa-miR-182-5p","FZD7"
"42339","hsa-miR-182-5p","G2E3"
"42340","hsa-miR-182-5p","G3BP2"
"42341","hsa-miR-182-5p","G6PD"
"42343","hsa-miR-182-5p","GABPA"
"42344","hsa-miR-182-5p","GABPB2"
"42347","hsa-miR-182-5p","GABRR2"
"42348","hsa-miR-182-5p","GADD45A"
"42349","hsa-miR-182-5p","GALNT11"
"42351","hsa-miR-182-5p","GALNT17"
"42352","hsa-miR-182-5p","GALNT4"
"42353","hsa-miR-182-5p","GAPDHS"
"42356","hsa-miR-182-5p","GAREM1"
"42357","hsa-miR-182-5p","GARS1"
"42360","hsa-miR-182-5p","GAS2L2"
"42361","hsa-miR-182-5p","GASK1B"
"42362","hsa-miR-182-5p","GATAD2A"
"42364","hsa-miR-182-5p","GATD1"
"42365","hsa-miR-182-5p","GBP3"
"42366","hsa-miR-182-5p","GCC2"
"42367","hsa-miR-182-5p","GCLM"
"42368","hsa-miR-182-5p","GCNA"
"42371","hsa-miR-182-5p","GDAP1"
"42374","hsa-miR-182-5p","GDF3"
"42375","hsa-miR-182-5p","GDF5"
"42376","hsa-miR-182-5p","GDI2"
"42378","hsa-miR-182-5p","GEMIN2"
"42380","hsa-miR-182-5p","GFPT1"
"42381","hsa-miR-182-5p","GFPT2"
"42383","hsa-miR-182-5p","GGT5"
"42387","hsa-miR-182-5p","GIT1"
"42388","hsa-miR-182-5p","GJA1"
"42389","hsa-miR-182-5p","GJA8"
"42390","hsa-miR-182-5p","GJB1"
"42391","hsa-miR-182-5p","GJB4"
"42392","hsa-miR-182-5p","GK5"
"42394","hsa-miR-182-5p","GLCE"
"42396","hsa-miR-182-5p","GLI3"
"42400","hsa-miR-182-5p","GLS2"
"42403","hsa-miR-182-5p","GLUD1"
"42405","hsa-miR-182-5p","GMCL1"
"42406","hsa-miR-182-5p","GMEB1"
"42407","hsa-miR-182-5p","GMEB2"
"42408","hsa-miR-182-5p","GML"
"42409","hsa-miR-182-5p","GMNN"
"42410","hsa-miR-182-5p","GNA11"
"42412","hsa-miR-182-5p","GNAI1"
"42413","hsa-miR-182-5p","GNAI2"
"42415","hsa-miR-182-5p","GNG3"
"42416","hsa-miR-182-5p","GNL1"
"42424","hsa-miR-182-5p","GNL2"
"42426","hsa-miR-182-5p","GNPAT"
"42427","hsa-miR-182-5p","GNPDA2"
"42428","hsa-miR-182-5p","GNPNAT1"
"42429","hsa-miR-182-5p","GNPTAB"
"42431","hsa-miR-182-5p","GOLGA3"
"42432","hsa-miR-182-5p","GOLGA4"
"42433","hsa-miR-182-5p","GOLGA5"
"42437","hsa-miR-182-5p","GOLGA6L1"
"42451","hsa-miR-182-5p","GOLGA8F"
"42456","hsa-miR-182-5p","GOLPH3"
"42457","hsa-miR-182-5p","GON4L"
"42458","hsa-miR-182-5p","GOSR2"
"42459","hsa-miR-182-5p","GOT1"
"42460","hsa-miR-182-5p","GOT2"
"42461","hsa-miR-182-5p","GP1BA"
"42462","hsa-miR-182-5p","GPALPP1"
"42463","hsa-miR-182-5p","GPBP1"
"42464","hsa-miR-182-5p","GPC4"
"42467","hsa-miR-182-5p","GPD1L"
"42468","hsa-miR-182-5p","GPI"
"42470","hsa-miR-182-5p","GPR107"
"42473","hsa-miR-182-5p","GPR15"
"42474","hsa-miR-182-5p","GPR156"
"42475","hsa-miR-182-5p","GPR179"
"42476","hsa-miR-182-5p","GPR180"
"42479","hsa-miR-182-5p","GPR31"
"42480","hsa-miR-182-5p","GPR37L1"
"42481","hsa-miR-182-5p","GPR78"
"42484","hsa-miR-182-5p","GPRC5D"
"42485","hsa-miR-182-5p","GPS2"
"42487","hsa-miR-182-5p","GPSM2"
"42488","hsa-miR-182-5p","GPT2"
"42489","hsa-miR-182-5p","GPX3"
"42490","hsa-miR-182-5p","GPX7"
"42492","hsa-miR-182-5p","GRAMD2A"
"42494","hsa-miR-182-5p","GRB7"
"42503","hsa-miR-182-5p","GSAP"
"42504","hsa-miR-182-5p","GSDMC"
"42505","hsa-miR-182-5p","GSTA4"
"42507","hsa-miR-182-5p","GSTO1"
"42508","hsa-miR-182-5p","GTF2F2"
"42509","hsa-miR-182-5p","GTF2H1"
"42510","hsa-miR-182-5p","GTF3A"
"42512","hsa-miR-182-5p","GTF3C3"
"42513","hsa-miR-182-5p","GTF3C4"
"42515","hsa-miR-182-5p","GU182355.2"
"42516","hsa-miR-182-5p","GU182355.3"
"42517","hsa-miR-182-5p","GU182357.5"
"42518","hsa-miR-182-5p","GUCA2B"
"42519","hsa-miR-182-5p","GUCY1A1"
"42521","hsa-miR-182-5p","GUF1"
"42524","hsa-miR-182-5p","H1-0"
"42525","hsa-miR-182-5p","H1-2"
"42526","hsa-miR-182-5p","H1-5"
"42527","hsa-miR-182-5p","H2AC14"
"42528","hsa-miR-182-5p","H2AC20"
"42529","hsa-miR-182-5p","H2AC6"
"42530","hsa-miR-182-5p","H2BC12"
"42531","hsa-miR-182-5p","H2BC5"
"42532","hsa-miR-182-5p","H3-3A"
"42533","hsa-miR-182-5p","H3C6"
"42534","hsa-miR-182-5p","H4C8"
"42535","hsa-miR-182-5p","H4C9"
"42536","hsa-miR-182-5p","HACE1"
"42538","hsa-miR-182-5p","HAND1"
"42539","hsa-miR-182-5p","HAPLN1"
"42541","hsa-miR-182-5p","HARS1"
"42542","hsa-miR-182-5p","HAS1"
"42543","hsa-miR-182-5p","HAUS1"
"42544","hsa-miR-182-5p","HAUS2"
"42545","hsa-miR-182-5p","HAUS6"
"42546","hsa-miR-182-5p","HBB"
"42547","hsa-miR-182-5p","HBE1"
"42548","hsa-miR-182-5p","HCFC1"
"42549","hsa-miR-182-5p","HCFC2"
"42551","hsa-miR-182-5p","HDAC3"
"42552","hsa-miR-182-5p","HEATR5A"
"42553","hsa-miR-182-5p","HEATR5B"
"42555","hsa-miR-182-5p","HEBP2"
"42556","hsa-miR-182-5p","HECTD1"
"42558","hsa-miR-182-5p","HEG1"
"42559","hsa-miR-182-5p","HELLS"
"42560","hsa-miR-182-5p","HERC2"
"42561","hsa-miR-182-5p","HERC4"
"42562","hsa-miR-182-5p","HERPUD2"
"42563","hsa-miR-182-5p","HES4"
"42568","hsa-miR-182-5p","HHIPL2"
"42569","hsa-miR-182-5p","HINFP"
"42570","hsa-miR-182-5p","HIPK2"
"42571","hsa-miR-182-5p","HIPK3"
"42584","hsa-miR-182-5p","HIVEP1"
"42587","hsa-miR-182-5p","HLA-DMA"
"42589","hsa-miR-182-5p","HLA-DPB1"
"42591","hsa-miR-182-5p","HLX"
"42592","hsa-miR-182-5p","HMGA1"
"42593","hsa-miR-182-5p","HMGCR"
"42594","hsa-miR-182-5p","HMGCS1"
"42595","hsa-miR-182-5p","HMMR"
"42596","hsa-miR-182-5p","HMOX1"
"42597","hsa-miR-182-5p","HNRNPA0"
"42598","hsa-miR-182-5p","HNRNPA1"
"42599","hsa-miR-182-5p","HNRNPA2B1"
"42600","hsa-miR-182-5p","HNRNPA3"
"42601","hsa-miR-182-5p","HNRNPAB"
"42602","hsa-miR-182-5p","HNRNPDL"
"42603","hsa-miR-182-5p","HNRNPH1"
"42609","hsa-miR-182-5p","HORMAD2"
"42610","hsa-miR-182-5p","HOXA5"
"42611","hsa-miR-182-5p","HOXB8"
"42612","hsa-miR-182-5p","HOXB9"
"42613","hsa-miR-182-5p","HOXC11"
"42614","hsa-miR-182-5p","HOXC8"
"42615","hsa-miR-182-5p","HOXD13"
"42617","hsa-miR-182-5p","HPD"
"42618","hsa-miR-182-5p","HPN"
"42619","hsa-miR-182-5p","HPRT1"
"42620","hsa-miR-182-5p","HPS3"
"42621","hsa-miR-182-5p","HPSE2"
"42622","hsa-miR-182-5p","HPX"
"42623","hsa-miR-182-5p","HR"
"42624","hsa-miR-182-5p","HRC"
"42625","hsa-miR-182-5p","HS2ST1"
"42627","hsa-miR-182-5p","HS3ST2"
"42628","hsa-miR-182-5p","HS3ST3A1"
"42629","hsa-miR-182-5p","HSF4"
"42631","hsa-miR-182-5p","HSPA2"
"42632","hsa-miR-182-5p","HSPA4L"
"42633","hsa-miR-182-5p","HSPA8"
"42634","hsa-miR-182-5p","HSPB2"
"42635","hsa-miR-182-5p","HSPD1"
"42637","hsa-miR-182-5p","HTR1B"
"42641","hsa-miR-182-5p","HVCN1"
"42642","hsa-miR-182-5p","HYAL1"
"42643","hsa-miR-182-5p","HYAL2"
"42644","hsa-miR-182-5p","HYAL3"
"42645","hsa-miR-182-5p","IAPP"
"42646","hsa-miR-182-5p","ICE2"
"42647","hsa-miR-182-5p","ICK"
"42648","hsa-miR-182-5p","ID4"
"42650","hsa-miR-182-5p","IFI16"
"42651","hsa-miR-182-5p","IFI27"
"42652","hsa-miR-182-5p","IFI44L"
"42654","hsa-miR-182-5p","IFITM1"
"42655","hsa-miR-182-5p","IFNE"
"42656","hsa-miR-182-5p","IFNGR1"
"42657","hsa-miR-182-5p","IFNL2"
"42658","hsa-miR-182-5p","IFT122"
"42659","hsa-miR-182-5p","IFT74"
"42660","hsa-miR-182-5p","IFT80"
"42661","hsa-miR-182-5p","IFT88"
"42662","hsa-miR-182-5p","IGDCC4"
"42663","hsa-miR-182-5p","IGF-IR"
"42668","hsa-miR-182-5p","IGSF21"
"42671","hsa-miR-182-5p","IKZF5"
"42672","hsa-miR-182-5p","IL10RA"
"42673","hsa-miR-182-5p","IL13RA1"
"42675","hsa-miR-182-5p","IL15RA"
"42676","hsa-miR-182-5p","IL16"
"42677","hsa-miR-182-5p","IL18RAP"
"42678","hsa-miR-182-5p","IL1RAPL1"
"42679","hsa-miR-182-5p","IL1RL1"
"42680","hsa-miR-182-5p","IL21"
"42681","hsa-miR-182-5p","IL21R"
"42683","hsa-miR-182-5p","IL36G"
"42684","hsa-miR-182-5p","IL6ST"
"42685","hsa-miR-182-5p","IL7"
"42686","hsa-miR-182-5p","IL7R"
"42687","hsa-miR-182-5p","IMMT"
"42688","hsa-miR-182-5p","INAFM1"
"42689","hsa-miR-182-5p","ING1"
"42690","hsa-miR-182-5p","ING3"
"42691","hsa-miR-182-5p","INHBC"
"42697","hsa-miR-182-5p","INPP5E"
"42699","hsa-miR-182-5p","INSYN1"
"42701","hsa-miR-182-5p","INTS2"
"42702","hsa-miR-182-5p","INTS6L"
"42703","hsa-miR-182-5p","INTS7"
"42705","hsa-miR-182-5p","IPO5"
"42706","hsa-miR-182-5p","IPP"
"42707","hsa-miR-182-5p","IPPK"
"42708","hsa-miR-182-5p","IQCK"
"42709","hsa-miR-182-5p","IQGAP1"
"42712","hsa-miR-182-5p","IRAK1"
"42713","hsa-miR-182-5p","IRAK1BP1"
"42714","hsa-miR-182-5p","IREB2"
"42715","hsa-miR-182-5p","IRF2"
"42718","hsa-miR-182-5p","IRS4"
"42719","hsa-miR-182-5p","ISG20L2"
"42721","hsa-miR-182-5p","ISY1"
"42722","hsa-miR-182-5p","ITFG1"
"42725","hsa-miR-182-5p","ITGAV"
"42726","hsa-miR-182-5p","ITGB1"
"42728","hsa-miR-182-5p","ITGB1BP2"
"42729","hsa-miR-182-5p","ITGB2"
"42731","hsa-miR-182-5p","ITGB6"
"42732","hsa-miR-182-5p","ITIH2"
"42733","hsa-miR-182-5p","ITIH3"
"42734","hsa-miR-182-5p","ITM2B"
"42735","hsa-miR-182-5p","ITPR3"
"42737","hsa-miR-182-5p","ITSN2"
"42738","hsa-miR-182-5p","JADE1"
"42740","hsa-miR-182-5p","JMY"
"42742","hsa-miR-182-5p","KANSL1"
"42744","hsa-miR-182-5p","KARS1"
"42745","hsa-miR-182-5p","KAT6A"
"42746","hsa-miR-182-5p","KATNAL1"
"42747","hsa-miR-182-5p","KATNBL1"
"42750","hsa-miR-182-5p","KBTBD12"
"42751","hsa-miR-182-5p","KBTBD6"
"42752","hsa-miR-182-5p","KBTBD7"
"42753","hsa-miR-182-5p","KBTBD8"
"42756","hsa-miR-182-5p","KCNA5"
"42759","hsa-miR-182-5p","KCNG3"
"42760","hsa-miR-182-5p","KCNG4"
"42763","hsa-miR-182-5p","KCNJ11"
"42767","hsa-miR-182-5p","KCNMB1"
"42769","hsa-miR-182-5p","KCNN2"
"42770","hsa-miR-182-5p","KCNQ3"
"42772","hsa-miR-182-5p","KCNT2"
"42773","hsa-miR-182-5p","KCTD10"
"42775","hsa-miR-182-5p","KCTD20"
"42780","hsa-miR-182-5p","KDM3B"
"42781","hsa-miR-182-5p","KDM4A"
"42782","hsa-miR-182-5p","KEL"
"42785","hsa-miR-182-5p","KHDRBS1"
"42790","hsa-miR-182-5p","KIAA0232"
"42792","hsa-miR-182-5p","KIAA0355"
"42796","hsa-miR-182-5p","KIAA0895"
"42797","hsa-miR-182-5p","KIAA1033"
"42800","hsa-miR-182-5p","KIAA1522"
"42802","hsa-miR-182-5p","KIAA1586"
"42806","hsa-miR-182-5p","KIAA2012"
"42808","hsa-miR-182-5p","KIF11"
"42809","hsa-miR-182-5p","KIF12"
"42810","hsa-miR-182-5p","KIF14"
"42811","hsa-miR-182-5p","KIF15"
"42812","hsa-miR-182-5p","KIF18A"
"42814","hsa-miR-182-5p","KIF20B"
"42816","hsa-miR-182-5p","KIF26B"
"42817","hsa-miR-182-5p","KIF2A"
"42819","hsa-miR-182-5p","KIFBP"
"42820","hsa-miR-182-5p","KIFC1"
"42821","hsa-miR-182-5p","KISS1"
"42824","hsa-miR-182-5p","KLHL12"
"42825","hsa-miR-182-5p","KLHL15"
"42828","hsa-miR-182-5p","KLHL40"
"42829","hsa-miR-182-5p","KLHL42"
"42832","hsa-miR-182-5p","KLHL9"
"42833","hsa-miR-182-5p","KLK11"
"42834","hsa-miR-182-5p","KLK6"
"42835","hsa-miR-182-5p","KLK7"
"42838","hsa-miR-182-5p","KMT2E"
"42839","hsa-miR-182-5p","KMT5A"
"42840","hsa-miR-182-5p","KNL1"
"42841","hsa-miR-182-5p","KNTC1"
"42842","hsa-miR-182-5p","KPNA5"
"42843","hsa-miR-182-5p","KPNA6"
"42844","hsa-miR-182-5p","KRCC1"
"42845","hsa-miR-182-5p","KREMEN2"
"42846","hsa-miR-182-5p","KRIT1"
"42847","hsa-miR-182-5p","KRR1"
"42848","hsa-miR-182-5p","KRT33A"
"42850","hsa-miR-182-5p","KRT5"
"42851","hsa-miR-182-5p","KRT75"
"42852","hsa-miR-182-5p","KRT76"
"42854","hsa-miR-182-5p","KRT80"
"42855","hsa-miR-182-5p","KRTAP1-5"
"42856","hsa-miR-182-5p","KRTAP11-1"
"42857","hsa-miR-182-5p","KRTAP17-1"
"42858","hsa-miR-182-5p","KRTAP4-2"
"42859","hsa-miR-182-5p","KRTAP4-5"
"42860","hsa-miR-182-5p","KRTAP5-8"
"42861","hsa-miR-182-5p","KXD1"
"42862","hsa-miR-182-5p","KYAT3"
"42863","hsa-miR-182-5p","L3MBTL2"
"42864","hsa-miR-182-5p","LAMA1"
"42868","hsa-miR-182-5p","LAMTOR1"
"42869","hsa-miR-182-5p","LAMTOR3"
"42870","hsa-miR-182-5p","LAPTM4B"
"42871","hsa-miR-182-5p","LARP4B"
"42872","hsa-miR-182-5p","LARP6"
"42874","hsa-miR-182-5p","LATS1"
"42876","hsa-miR-182-5p","LBH"
"42878","hsa-miR-182-5p","LCE1E"
"42879","hsa-miR-182-5p","LCE3D"
"42880","hsa-miR-182-5p","LCMT1"
"42885","hsa-miR-182-5p","LENG8"
"42886","hsa-miR-182-5p","LEO1"
"42888","hsa-miR-182-5p","LEPROT"
"42889","hsa-miR-182-5p","LEPROTL1"
"42890","hsa-miR-182-5p","LETM2"
"42891","hsa-miR-182-5p","LGALS12"
"42892","hsa-miR-182-5p","LGALS13"
"42894","hsa-miR-182-5p","LGR4"
"42897","hsa-miR-182-5p","LHFPL5"
"42900","hsa-miR-182-5p","LHX2"
"42901","hsa-miR-182-5p","LIAS"
"42902","hsa-miR-182-5p","LIFR"
"42903","hsa-miR-182-5p","LILRA6"
"42910","hsa-miR-182-5p","LINC01547"
"42911","hsa-miR-182-5p","LINC01664"
"42912","hsa-miR-182-5p","LINC02693"
"42914","hsa-miR-182-5p","LIPT1"
"42915","hsa-miR-182-5p","LLPH"
"42917","hsa-miR-182-5p","LMAN2"
"42921","hsa-miR-182-5p","LMNB1"
"42922","hsa-miR-182-5p","LMNTD1"
